token_address,label,price_t0,max_price_30m,age_seconds,liquidity_usd,volume_5m,volume_1h,volume_change_1m,price_change_5m,price_change_1h,buy_pressure_5m,buy_pressure_1h,buy_sell_ratio,tx_velocity_per_hour,fdv,liq_to_mcap
5ukin2LFYbjcg9aiFNXVYCV3PKm8UsESi4LwEJtWpump,0,5.916e-05,5.916e-05,300,19607.46,35517.4,159863.13,1.5,-15.92,61.09,0.67045403753482,0.6297750207869415,1.701060317771039,15840,59163.0,0.33141422288568495
Gpuu6LyG8ozTbwXjW2ocU64NeW4wHU8M2hnnBcYZpump,0,1.091e-05,1.709e-05,300,8299.52,4507.26,82847.49,1.5,24.66,-69.04,0.59129920609386,0.6003500524167942,1.5021897439178407,1380,10911.0,0.7606561487804832
HwAGqSBwhFm9MK7qe9ewukjXPQmFGoKFGPrJQyeTpump,0,9.029e-05,9.029e-05,300,26300.22,63855.01,894172.08,1.5,23.84,-52.76,0.538104992829116,0.5671961987427675,1.3105157512368064,5196,90295.0,0.2912699452763725
DBT6MYpaBUYc3S7tAmVGJr8mU2wvS2tR86GDd1YWpump,0,2.021e-06,2.021e-06,300,3664.54,0.0,27.93,1.5,0.0,-3.24,0.0,0.0,0.0,0,2021.0,1.8132301765313328
FYmauk5k5hst1TDiNKRQFJmNyLUsS3qYTdifYmKkpump,0,8.93e-05,0.0001411,300,23989.66,8481.05,132581.59,1.5,33.87,143.0,0.6242024963853581,0.5962911983263631,1.4770329402142002,5652,89303.0,0.2686321818009229
BiFANQukCGDd6YKkL1H1yBbD986FHFYYA2BUHvhTpump,0,2.711e-06,2.711e-06,300,4220.97,0.47,33854.72,1.5,0.04,-96.71,0.0,0.2715533096176776,0.37278405297600287,12,2711.0,1.556978400229288
BUpme4FZPrFtkx4ggAc1AcyQt3auo4SvR3VadhUCpump,0,6.71e-05,6.71e-05,300,20597.24,552.31,4233.21,1.5,10.73,43.95,0.7894321351507815,0.7142806122813409,2.499937501562461,228,67102.0,0.30695418457044227
6Rxnx68LMiuyfeRCpouJ3giG7XyEGCPUVDuBBMuhpump,0,4.402e-05,6.058e-05,300,17928.01,397.89,33751.42,1.5,-4.7,-27.6,0.285673475217826,0.6929059749948313,2.2563316723051488,84,44017.0,0.40729739856652203
cUVWU6Y1roh2wLVNywg73tMEeJjmcCo8yhFMZhUBtGC,0,2.948e-06,2.948e-06,300,4319.36,27.35,741.4,1.5,-4.83,-7.57,0.49975012493753124,0.3137193388364934,0.45712979629153455,24,2949.0,1.4646858376785898
6xY35VXhqpqa24RCvViCqiYGz95nZnXwn5ax6D1Npump,0,8.928e-05,8.928e-05,300,24030.31,88490.2,194066.68,1.5,-25.55,107.0,0.7268432290010448,0.723277623405533,2.6137301663373873,20340,89283.0,0.26914765107413896
Cf6CH2ALq4Fp7aB3Q3h3vLPMpK8FKh8RfgWEaLZ8pump,0,0.0001071,0.0001154,300,26593.59,18175.62,297360.81,1.5,-4.76,192.0,0.7927913643398841,0.8191731120082173,4.530151025136499,6660,107172.0,0.24813934378252395
9WQk4sEHNgmeXZ3u6HqMiX1yCHyuYyzgsE38DD9qpump,0,6.549e-05,8.948e-05,300,20455.23,13596.92,90326.17,1.5,2.89,78.18,0.5432417750222297,0.5384843262278263,1.1667736478515527,4440,65491.0,0.31233649948334125
8QhGyZErqREUuGj1xEPcGja5p2gmG7KFxPhkGTTFZLii,1,2.495e-05,5.782e-05,300,12496.86,4847.16,56025.76,1.5,72.97,-32.06,0.5774607221075908,0.5971668004720677,1.4824170430140042,1704,24959.0,0.5006955206260059
G3kEYbs8MgT5JZLsAstGaS6sTkccSXKvHyzZhg1Ypump,0,0.0002268,0.0002496,300,37870.45,5166.31,127851.73,1.5,-0.97,323.0,0.538456936265502,0.5145535205195599,1.059959320480133,1404,226864.0,0.16693018651293204
5ukin2LFYbjcg9aiFNXVYCV3PKm8UsESi4LwEJtWpump,0,2.441e-05,4.497e-05,300,12648.52,4499.14,271173.08,1.5,-22.54,-33.52,0.4917992475471512,0.6289167741282045,1.6948132663519726,1464,24416.0,0.5180422461483353
Gpuu6LyG8ozTbwXjW2ocU64NeW4wHU8M2hnnBcYZpump,0,7.478e-06,7.478e-06,300,6860.71,902.58,54040.21,1.5,-18.86,-72.63,0.5333214817448502,0.5533573381794179,1.2389262949576982,540,7478.0,0.9174524047268782
HwAGqSBwhFm9MK7qe9ewukjXPQmFGoKFGPrJQyeTpump,0,3.135e-06,3.151e-06,300,4904.15,0.02,302721.86,1.5,-0.94,-97.34,0.0,0.47875123025527255,0.9184697557938271,12,3135.0,1.5643216700728324
FYmauk5k5hst1TDiNKRQFJmNyLUsS3qYTdifYmKkpump,0,0.0001249,0.0001531,300,28432.13,4823.67,116401.62,1.5,-11.97,66.66,0.533691283850987,0.5836901171145401,1.4020568358093288,4452,124919.0,0.22760452591195474
BiFANQukCGDd6YKkL1H1yBbD986FHFYYA2BUHvhTpump,0,2.178e-06,2.185e-06,300,3773.17,0.0,791.66,1.5,0.0,-12.87,0.0,0.016797293620051938,0.017084263001978357,0,2179.0,1.7316054467161786
BUpme4FZPrFtkx4ggAc1AcyQt3auo4SvR3VadhUCpump,0,5.553e-05,6.183e-05,300,18682.25,1.9,3304.44,1.5,-1.12,26.39,0.0,0.6725604198192936,2.0539985405799843,12,55530.0,0.33643525416107956
6Rxnx68LMiuyfeRCpouJ3giG7XyEGCPUVDuBBMuhpump,0,4.72e-05,4.72e-05,300,18510.93,2172.78,19952.81,1.5,-11.91,26.75,0.6956219294813268,0.5312481553883494,1.13332493833379,276,47197.0,0.39220564035414035
6xY35VXhqpqa24RCvViCqiYGz95nZnXwn5ax6D1Npump,0,2.094e-06,2.094e-06,300,3708.77,113.98,284835.68,1.5,-4.39,-95.15,0.4998750312421894,0.7054073563735939,2.3945178932172215,48,2095.0,1.7702950977111704
Cf6CH2ALq4Fp7aB3Q3h3vLPMpK8FKh8RfgWEaLZ8pump,0,2.356e-06,2.404e-06,300,3957.9,6.21,214313.81,1.5,-1.94,-97.3,0.0,0.4563338170768115,0.8393639910122648,36,2356.0,1.6799228862806084
AUyp4aBQRbHLM79K36u9zNhF9kjmouXBUoVidmZEpump,0,6.054e-05,0.0001175,300,19529.05,6102.26,44939.64,1.5,1.27,65.81,0.9296476572564967,0.9038949101791133,9.405276160333687,19104,60541.0,0.32257560458902884
8QhGyZErqREUuGj1xEPcGja5p2gmG7KFxPhkGTTFZLii,0,6.015e-05,6.123e-05,300,19545.29,10138.85,105217.89,1.5,-3.88,182.0,0.7283636337412651,0.6425946626087323,1.7979436661441215,4992,60160.0,0.32488845869533817
9WQk4sEHNgmeXZ3u6HqMiX1yCHyuYyzgsE38DD9qpump,0,9.569e-05,0.0001082,300,24851.89,11690.42,134222.62,1.5,6.0,119.0,0.5448071908859304,0.5272213642847159,1.115154798581504,8436,95692.0,0.2597070783377181
G3kEYbs8MgT5JZLsAstGaS6sTkccSXKvHyzZhg1Ypump,0,0.000283,0.0003658,300,42394.98,7416.45,94424.62,1.5,2.31,0.18,0.5693389099349639,0.5523132337168679,1.2337046241111507,1644,283073.0,0.1497669500455114
sbZja3i2XjJ5s84AaxSCWKjJ2rJGidqD4CDMvpNpump,0,8.904e-05,0.0001049,300,23667.44,13349.33,55064.18,1.5,11.83,144.0,0.3826070321433385,0.549701242841707,1.2207478570687482,2760,88997.0,0.26593525325645523
5ukin2LFYbjcg9aiFNXVYCV3PKm8UsESi4LwEJtWpump,0,1.455e-05,1.652e-05,300,9775.04,2227.99,77043.37,1.5,25.21,-44.98,0.4642774236174354,0.5669075194812299,1.3089756691276941,672,13737.0,0.7115847192556803
Gpuu6LyG8ozTbwXjW2ocU64NeW4wHU8M2hnnBcYZpump,0,5.291e-06,6.439e-06,300,5753.47,131.09,13735.12,1.5,5.08,-68.7,0.6470207634845009,0.4877580268210418,0.9522023816088913,204,5292.0,1.0872012306875982
FYmauk5k5hst1TDiNKRQFJmNyLUsS3qYTdifYmKkpump,0,0.0001688,0.0001852,300,33052.36,4042.99,58209.8,1.5,10.27,73.43,0.5272191197159893,0.5377096796877672,1.1631428478203822,4188,168855.0,0.19574403958577455
3Vjcrax53d7PcohRPFgZhPxZdAf9YNG8Est2Bkjocmoo,0,7.813e-05,8.826e-05,300,66978.84,6658.31,197433.94,1.5,4.73,39.77,0.5338937805611816,0.5518002483101118,1.2311480455524777,1416,781394.0,0.08571711571151414
8coCDF645rtwcq5UG2EGVZaT9gnGud73mNpqRtujpump,0,0.0001497,0.0001497,300,31265.17,62449.98,212703.02,1.5,14.96,249.0,0.7959973340759677,0.7649141273141974,3.253764756576939,21588,149703.0,0.20884798428322757
6xY35VXhqpqa24RCvViCqiYGz95nZnXwn5ax6D1Npump,0,2.025e-06,2.025e-06,300,3657.49,0.29,37150.69,1.5,1.41,-95.81,0.49975012493753124,0.6631622149968396,1.9687880769985995,24,2026.0,1.8052755156586793
Cf6CH2ALq4Fp7aB3Q3h3vLPMpK8FKh8RfgWEaLZ8pump,0,2.392e-06,2.392e-06,300,4000.03,0.01,14062.82,1.5,-0.47,-97.58,0.0,0.02189518630739657,0.022385316993519817,12,2393.0,1.671553835539559
AUyp4aBQRbHLM79K36u9zNhF9kjmouXBUoVidmZEpump,0,0.000132,0.0001556,300,29191.76,22701.12,150665.3,1.5,8.63,262.0,0.8515837873432459,0.8793882318125962,7.291064918692037,8328,132069.0,0.22103415471432242
8QhGyZErqREUuGj1xEPcGja5p2gmG7KFxPhkGTTFZLii,0,5.19e-05,6.402e-05,300,18271.95,2353.78,103757.36,1.5,-14.56,112.0,0.49999166680555324,0.6656811511436147,1.9911565064929209,720,51905.0,0.3520267729115351
9WQk4sEHNgmeXZ3u6HqMiX1yCHyuYyzgsE38DD9qpump,0,9.667e-05,0.0001232,300,25184.08,7581.38,119123.02,1.5,4.03,57.26,0.486067359028856,0.5070506801192383,1.0286061054752798,7752,96678.0,0.2604944220971222
G3kEYbs8MgT5JZLsAstGaS6sTkccSXKvHyzZhg1Ypump,0,0.0003106,0.0003106,300,44717.06,7857.0,100563.17,1.5,-6.58,36.19,0.6101643206413505,0.5596449846363704,1.2708949940634502,1416,310658.0,0.14394304945006067
sbZja3i2XjJ5s84AaxSCWKjJ2rJGidqD4CDMvpNpump,0,1.883e-06,1.897e-06,300,3459.37,112.16,74609.21,1.5,6.24,-94.85,0.6999300069993001,0.43887746233970454,0.7821419260215167,120,1882.0,1.8381339861137163
3a3ijue9qX1uvGvxyTtdsyAsgNuYP3nuCMyJtrZ8e38n,1,0.0003417,0.0007102,300,49855.93,242990.41,1308903.44,1.5,48.79,835.0,0.5056254668852823,0.5290125777125708,1.1231989490150986,35196,341705.0,0.14590342504235107
5ukin2LFYbjcg9aiFNXVYCV3PKm8UsESi4LwEJtWpump,0,1.118e-05,1.28e-05,300,8583.58,461.81,30233.87,1.5,-11.74,-71.9,0.4285510213799343,0.5065928498979672,1.0267237712165451,252,10551.0,0.8135322894955653
BuFkbhuR8bKYYHZRK4MVdPAWPxoB2CCv1QhamCtfpump,0,5.806e-05,9.171e-05,300,19643.8,96417.93,281293.81,1.5,30.04,57.53,0.5450494493332043,0.5653569409439496,1.300738454610966,10788,58069.0,0.3382837600391989
EuGWzK1V1pC7GxXa5oyJqFpKBcWuH2tu3vcFNqnJpump,0,3.634e-05,3.634e-05,300,15081.82,8480.33,8480.33,1.5,-1.7,-1.7,0.6226391598522271,0.6226391598522271,1.6499835001649983,3180,36345.0,0.4149627069758507
8coCDF645rtwcq5UG2EGVZaT9gnGud73mNpqRtujpump,0,2.235e-06,3.333e-06,300,3863.23,169.16,405190.82,1.5,-10.66,-94.79,0.008333310185249486,0.7129325398057796,2.483501750158074,4320,2236.0,1.7277407299907288
3Vjcrax53d7PcohRPFgZhPxZdAf9YNG8Est2Bkjocmoo,0,8.324e-05,9.436e-05,300,69290.06,5606.14,87556.98,1.5,2.98,4.7,0.5428519728383538,0.48340513462833,0.9357528830266997,1260,832455.0,0.08323580243588445
6xY35VXhqpqa24RCvViCqiYGz95nZnXwn5ax6D1Npump,0,1.925e-06,1.996e-06,300,3551.4,2.45,131.02,1.5,-0.56,-8.77,0.0,0.3478109647406634,0.5332977801479901,12,1925.0,1.8448821585027748
FeDZ6frqRj1ugLosBLQ4n1qim6hJVFtEDRvg5P79pump,0,1.084e-05,1.084e-05,300,8305.89,2694.57,18135.62,1.5,52.93,-27.08,0.6304210778026565,0.5307158178910958,1.1309049785273508,552,10841.0,0.7661552655515851
AUyp4aBQRbHLM79K36u9zNhF9kjmouXBUoVidmZEpump,0,0.0001456,0.0001725,300,30856.83,25523.4,243867.2,1.5,-16.13,116.0,0.6550705650128551,0.8247585207302578,4.706411542330912,4140,145643.0,0.21186620564073658
8QhGyZErqREUuGj1xEPcGja5p2gmG7KFxPhkGTTFZLii,0,4.568e-05,5.851e-05,300,17133.16,1128.13,48088.8,1.5,-4.37,-17.49,0.24137098720733766,0.6746377126257316,2.0734969564855774,348,45683.0,0.37504453790152714
9WQk4sEHNgmeXZ3u6HqMiX1yCHyuYyzgsE38DD9qpump,0,0.0001288,0.0001521,300,29117.18,8426.81,110287.88,1.5,4.4,31.61,0.5946388699516416,0.5076922436705872,1.031249735847916,7164,128818.0,0.22603347182821135
3a3ijue9qX1uvGvxyTtdsyAsgNuYP3nuCMyJtrZ8e38n,0,0.0004973,0.0007772,300,62194.38,145144.3,1816264.17,1.5,-26.65,167.0,0.5955117402118871,0.5553851380053817,1.2491375918335905,20856,497360.0,0.12504901856794068
sbZja3i2XjJ5s84AaxSCWKjJ2rJGidqD4CDMvpNpump,0,1.765e-06,1.765e-06,300,3345.93,13.68,566.33,1.5,-0.65,-23.0,0.0,0.38297057509414695,0.6206682528188683,12,1765.0,1.8957099741019976
A8sueSeR6ZTsTDPbGf7Mof1WFNU9gTpevCvKN3uHjwpq,0,0.0001675,0.000232,300,65440.0,136928.58,2171389.46,1.5,22.21,219.0,0.5012036115575625,0.50687181475686,1.0278702980786703,4980,167517.0,0.3906469170851501
BuFkbhuR8bKYYHZRK4MVdPAWPxoB2CCv1QhamCtfpump,0,2.6e-06,2.6e-06,300,4364.82,232.51,842430.34,1.5,12.62,-92.95,0.21738185296291465,0.5402819058053996,1.175246118497777,276,2601.0,1.6781308427024824
Hrpq2D2YHzaYMUNNAt37TnHyQKRv5CSjvGWWRViHpump,0,0.0001729,0.0003064,300,33126.93,3023.9,17256.02,1.5,5.04,102.0,0.7999840003199936,0.6878937076833905,2.204036652313218,600,172906.0,0.19158924391525314
PFvZM1mksuoWfABmo81jimo14r5FneTdMBTZyBxpump,0,4.39e-05,5.047e-05,300,16600.83,12707.77,12707.77,1.5,19.85,19.85,0.6549688451203359,0.6549688451203359,1.898288997550868,4104,43901.0,0.37814240272106786
EuGWzK1V1pC7GxXa5oyJqFpKBcWuH2tu3vcFNqnJpump,0,9.647e-06,1.131e-05,300,7791.7,1329.33,56473.41,1.5,1.63,-73.91,0.5097939256093018,0.5419686311043362,1.1832565800264931,612,9648.0,0.8075973458128787
8coCDF645rtwcq5UG2EGVZaT9gnGud73mNpqRtujpump,0,2.876e-06,2.916e-06,300,4388.25,0.12,124362.37,1.5,0.06,-96.05,0.0,0.6809899138896676,2.1346971257019796,12,2877.0,1.5252862268730527
3Vjcrax53d7PcohRPFgZhPxZdAf9YNG8Est2Bkjocmoo,0,8.195e-05,0.0001022,300,69346.91,2871.2,71815.14,1.5,-0.28,-6.11,0.4444403292562106,0.4843746709411203,0.9393927017223956,1296,819600.0,0.08461067583624857
EzCGABiy12zqJ5ArCvFZu91FbtVd4EX2g8LTca9ipump,0,1.891e-05,2.799e-05,300,10925.84,44333.23,77407.04,1.5,-41.16,-49.12,0.5661967843684618,0.5464550654094824,1.2048531991716513,17040,18911.0,0.5777504850219193
H44sHWrYq6QqY63A6ZUidQQt58VCT4nZWqtKhTVNpump,0,1.935e-05,3.386e-05,300,11048.2,5993.01,70834.77,1.5,-21.65,-47.08,0.5390032694803583,0.6038589081390987,1.5243531169726119,1692,19358.0,0.5707304178773418
FeDZ6frqRj1ugLosBLQ4n1qim6hJVFtEDRvg5P79pump,0,6.304e-06,7.156e-06,300,6343.98,999.01,29987.66,1.5,-12.1,-0.73,0.48716699571805855,0.5654753489950164,1.3013654062828552,468,6304.0,1.006341845440697
2BiamwFCutHWawEinzCc1bBKSWqjnTioba6JK2R4pump,0,6.916e-05,7.927e-05,300,21208.86,63333.87,238732.36,1.5,-25.95,61.0,0.7179029929899924,0.7285904084321051,2.684468165709035,20376,69165.0,0.30664150500048426
3a3ijue9qX1uvGvxyTtdsyAsgNuYP3nuCMyJtrZ8e38n,0,0.0006686,0.0006698,300,73175.55,39833.22,1260002.19,1.5,-9.39,60.07,0.6355374376946333,0.5595414303900177,1.270361094087648,9252,668650.0,0.10943774753692104
BK21wKLbdeJVyCS73qG4kNzqiaqt7q32BrYKTUqRGxgT,0,5.016e-05,8.204e-05,300,19531.61,15.83,15.83,1.5,0.14,0.14,0.9997500624843788,0.9997500624843788,4000.0,48,50162.0,0.3893706313669585
A8sueSeR6ZTsTDPbGf7Mof1WFNU9gTpevCvKN3uHjwpq,0,0.0002412,0.0003521,300,79001.71,401614.28,3845977.14,1.5,22.99,122.0,0.5026450593958912,0.5027979385564317,1.0112547343360092,13608,241276.0,0.32743293851260413
BuFkbhuR8bKYYHZRK4MVdPAWPxoB2CCv1QhamCtfpump,0,2.317e-06,2.317e-06,300,4118.12,0.0,403319.28,1.5,0.0,-96.59,0.0,0.5114022250583945,1.046673258222501,0,2317.0,1.7773492544888843
Hrpq2D2YHzaYMUNNAt37TnHyQKRv5CSjvGWWRViHpump,0,0.0002339,0.0002651,300,38587.44,2559.01,42954.47,1.5,-15.1,73.43,0.36110108052554096,0.5062959539144738,1.0255049719134086,432,233932.0,0.16495152366947866
PFvZM1mksuoWfABmo81jimo14r5FneTdMBTZyBxpump,1,5.933e-05,0.0001193,300,19427.74,7972.03,101802.84,1.5,33.3,62.0,0.7153818639159081,0.5994316478887364,1.4964528393951493,3120,59337.0,0.3274135812829503
EuGWzK1V1pC7GxXa5oyJqFpKBcWuH2tu3vcFNqnJpump,0,4.358e-06,5.141e-06,300,5235.74,284.58,30358.92,1.5,-2.39,-65.51,0.3448156960104824,0.5421368009237177,1.1840584742723448,348,4358.0,1.2014086274876943
EzCGABiy12zqJ5ArCvFZu91FbtVd4EX2g8LTca9ipump,0,1.239e-05,1.455e-05,300,8843.19,3197.15,130997.61,1.5,-33.75,-66.66,0.6187005848878785,0.5499360025706251,1.221906230473195,1668,12390.0,0.7137360198760275
7Dsbt2po9Cr6zfjHP6B2VgNZKs4QkAGN4dtygvPCpump,0,4.017e-05,6.415e-05,300,15891.26,12127.44,12127.44,1.5,10.04,10.04,0.5859628562706798,0.5859628562706798,1.4152422437097991,3420,40176.0,0.39554110923085656
7EWBKLiTkyK2RtZYdVmEqpS3xaP4ZSh4rsxZ9sDrpump,0,5.992e-05,5.992e-05,300,19731.09,49806.39,253534.52,1.5,-32.78,63.58,0.5896409644295104,0.5536543511894455,1.2404161498266042,15060,59927.0,0.32925208454866617
5kATA4bhVerVk1fRvvjuFCQNb7KLYL629LLw42Xzpump,0,7.737e-05,0.0001186,300,22237.69,48379.02,101738.07,1.5,17.0,111.0,0.7762857745818236,0.8746910229752923,6.980274228899232,16092,77380.0,0.2873829117681195
H44sHWrYq6QqY63A6ZUidQQt58VCT4nZWqtKhTVNpump,0,1.301e-05,1.709e-05,300,9068.91,3261.82,84334.78,1.5,13.78,-71.21,0.6050916873140936,0.5905649352180973,1.442389736532895,1884,13019.0,0.6965903144181339
FeDZ6frqRj1ugLosBLQ4n1qim6hJVFtEDRvg5P79pump,0,4.638e-06,4.638e-06,300,5443.49,254.19,6208.34,1.5,-19.13,-24.44,0.142836737608913,0.49199803200787195,0.9684963110526689,84,4639.0,1.1734185873208476
9FeDZrLFz59RhCpAaTaRFqTx1qAa2WUA7cH7vfhrpump,0,2.175e-05,3.068e-05,300,11677.62,19038.68,19038.68,1.5,-41.1,-41.1,0.5703828695011527,0.5703828695011527,1.3276539248769155,6564,21758.0,0.5367046356878098
2BiamwFCutHWawEinzCc1bBKSWqjnTioba6JK2R4pump,0,1.918e-06,2.141e-06,300,3569.6,4.96,348098.83,1.5,-0.32,-95.53,0.0,0.7127961240762886,2.4818471609541413,36,1918.0,1.8611043477036768
A8sueSeR6ZTsTDPbGf7Mof1WFNU9gTpevCvKN3uHjwpq,0,0.0002824,0.000382,300,85790.46,376881.97,5248499.44,1.5,-7.07,45.95,0.5033233586672757,0.5017867640896255,1.007172688161769,12636,282436.0,0.3037518577527233
Hrpq2D2YHzaYMUNNAt37TnHyQKRv5CSjvGWWRViHpump,0,0.000218,0.0002183,300,37256.1,2355.21,31936.89,1.5,-15.18,-3.28,0.545404963185165,0.4374986328167725,0.7777734568141288,132,218015.0,0.17088778216687942
9fz2CTgCfNzDG7QRVCUCGLzCDJMmrmYM5u6zqwJNwSEL,0,1.3e-05,2.191e-05,300,8373.07,851.38,24473.09,1.5,-18.31,-58.26,0.39998000099994996,0.584414319449525,1.4062426758193967,240,13004.0,0.6438841399658458
H88xMt2eK9TXB8cgA9ZCX7j4oMehbnGATFaHxNdHpump,0,2.554e-05,2.554e-05,300,12644.93,8095.05,8095.05,1.5,-30.08,-30.08,0.6024060096023518,0.6024060096023518,1.515128558658202,1992,25540.0,0.49510295633896023
PFvZM1mksuoWfABmo81jimo14r5FneTdMBTZyBxpump,0,8.948e-05,8.948e-05,300,24187.18,12960.93,206689.99,1.5,3.33,172.0,0.8083319861133565,0.6543059400172635,1.89273122034535,7200,89480.0,0.27030822228086476
6KFDyCzdk7yo6dJfgLaGxGKjyL1mJwNae5k2PpfJpump,1,0.0004291,0.0008775,300,52141.78,48953.47,164086.28,1.5,-12.38,703.0,0.5418598350467034,0.5219456186900703,1.0918122270103936,10320,429154.0,0.121498995415401
EzCGABiy12zqJ5ArCvFZu91FbtVd4EX2g8LTca9ipump,0,9.088e-06,1.013e-05,300,7577.05,1252.7,56252.54,1.5,-14.83,-46.87,0.5184993148401911,0.537621032996946,1.1627281329027128,324,9088.0,0.8337422057942115
7AvwQTvkYoCyb4Z33MbhB3bRSS7i5DrYTA6GcfNvpump,0,2.386e-05,4.72e-05,300,12241.17,9056.8,48955.15,1.5,25.08,-34.91,0.5833310185277042,0.5570103566946405,1.2573891175841434,3024,23863.0,0.5129769721754611
7Dsbt2po9Cr6zfjHP6B2VgNZKs4QkAGN4dtygvPCpump,0,6.379e-06,8.65e-06,300,6366.28,2618.17,120741.36,1.5,-34.56,-82.53,0.40999590004099956,0.5491876956213008,1.2182180705519574,1200,6380.0,0.9978493733778411
Fo47Sxo6FUmPN7ToW6cVHXuBRENzSTUm7jvC5QA2pump,0,6.947e-05,7.964e-05,300,21275.9,61798.83,201959.84,1.5,-7.44,62.05,0.7207706960381244,0.7403068591447153,2.8506985463942422,19296,69477.0,0.3062293952498036
5ytXYLyMQNFDVucbGca87effpTWNsxNAihNtrGP6TRND,0,0.0002493,0.0003277,300,2534.7,0.0,763.18,1.5,0.0,22.42,0.0,0.4102458911309967,0.6956219294813268,0,249380.0,0.01016400669594993
7EWBKLiTkyK2RtZYdVmEqpS3xaP4ZSh4rsxZ9sDrpump,0,1.314e-05,1.314e-05,300,9292.72,6547.11,388574.29,1.5,-25.26,-64.11,0.5541365978560646,0.5536674139770887,1.2404817199447493,1884,13147.0,0.7068319231131115
5kATA4bhVerVk1fRvvjuFCQNb7KLYL629LLw42Xzpump,0,9.147e-05,0.0001287,300,24676.15,31395.12,361316.33,1.5,-21.59,150.0,0.83503692226522,0.8627788835002151,6.287508114697261,17604,91478.0,0.269749554321809
H44sHWrYq6QqY63A6ZUidQQt58VCT4nZWqtKhTVNpump,0,1.21e-05,1.346e-05,300,8738.76,352.16,31177.3,1.5,9.37,-54.69,0.571346950435652,0.5804591029205713,1.3835578532661554,84,12102.0,0.7220921564954423
7nDAVJC5SfNZoussBDML5boiD4bMBRwx94ssJYNxpump,0,2.008e-05,2.066e-05,300,11224.26,64146.35,64146.35,1.5,-44.19,-44.19,0.5698194989755073,0.5698194989755073,1.3246055960659737,21312,20088.0,0.5587544524714032
9FeDZrLFz59RhCpAaTaRFqTx1qAa2WUA7cH7vfhrpump,0,1.725e-05,2.32e-05,300,10407.76,5320.6,81441.13,1.5,100.0,-53.28,0.6447283588373837,0.5637355642677474,1.2921877606675403,912,17257.0,0.603103633128375
2BiamwFCutHWawEinzCc1bBKSWqjnTioba6JK2R4pump,0,2.036e-06,2.036e-06,300,3676.66,414.1,57787.95,1.5,-0.89,-96.89,0.30766864087377893,0.6791252894480643,2.1164811906800103,156,2037.0,1.8049377491714536
CZPhQyF55UefdDVr2WAtb71kpmFYwyDJYb5vppBmpump,0,3.082e-05,3.958e-05,300,13888.82,7092.42,7092.42,1.5,-13.0,-13.0,0.7148905749337237,0.7148905749337237,2.5074252623095177,2820,30829.0,0.45051151673711387
9fz2CTgCfNzDG7QRVCUCGLzCDJMmrmYM5u6zqwJNwSEL,0,1.699e-05,1.732e-05,300,9571.14,154.29,17649.66,1.5,-2.05,-34.78,0.44439506721475397,0.5995071265181167,1.4969233317587007,108,16998.0,0.5630744462245884
H88xMt2eK9TXB8cgA9ZCX7j4oMehbnGATFaHxNdHpump,0,1.391e-05,1.823e-05,300,9343.41,1266.94,26460.22,1.5,13.79,-61.91,0.666638890046248,0.5768148368507865,1.3630318051755606,288,13913.0,0.6715596441055384
6KFDyCzdk7yo6dJfgLaGxGKjyL1mJwNae5k2PpfJpump,0,0.0008158,0.00115,300,72168.21,26085.92,315356.98,1.5,-7.87,1427.0,0.5785418446672619,0.544101731068173,1.1934718075219002,3132,815821.0,0.08846083872753847
7AvwQTvkYoCyb4Z33MbhB3bRSS7i5DrYTA6GcfNvpump,0,3.737e-05,4.065e-05,300,15381.15,3966.27,98408.26,1.5,1.03,1.95,0.5221192732807675,0.5780252476014142,1.3698100284811052,1356,37374.0,0.41154678622714225
7Dsbt2po9Cr6zfjHP6B2VgNZKs4QkAGN4dtygvPCpump,0,1.195e-05,1.301e-05,300,8722.86,2189.02,93261.83,1.5,61.15,-79.25,0.6379200358614507,0.5257402941677383,1.108549361673337,696,11951.0,0.729885304168245
Fo47Sxo6FUmPN7ToW6cVHXuBRENzSTUm7jvC5QA2pump,0,2.051e-06,2.379e-06,300,3691.68,84.0,324499.9,1.5,0.83,-95.22,0.4999166805532411,0.7387659558955917,2.8279849911151946,72,2051.0,1.7999406143634251
5ytXYLyMQNFDVucbGca87effpTWNsxNAihNtrGP6TRND,0,0.0002569,0.0002949,300,2585.79,26.38,2670.14,1.5,-4.67,17.75,0.0,0.3124967448255747,0.4545385675974606,36,256977.0,0.010062340170278508
7EWBKLiTkyK2RtZYdVmEqpS3xaP4ZSh4rsxZ9sDrpump,0,5.479e-06,5.479e-06,300,5992.28,760.97,96426.52,1.5,20.15,-81.38,0.5714081639941431,0.5253567083423396,1.106845324849248,336,5480.0,1.0934815522843881
5kATA4bhVerVk1fRvvjuFCQNb7KLYL629LLw42Xzpump,0,0.0001077,0.0001241,300,27154.95,28303.24,406002.74,1.5,13.3,21.36,0.8157889625382441,0.8315571535690978,4.93673178284965,19152,107748.0,0.25202277302573806
7nDAVJC5SfNZoussBDML5boiD4bMBRwx94ssJYNxpump,0,1.645e-05,1.866e-05,300,10151.97,1623.61,99368.64,1.5,-12.1,-54.28,0.48146364949446313,0.5375216273921021,1.162263273763567,324,16456.0,0.6169159809846876
